"PrecinctID","MID","DID","PID","Party_1","Party_2","Party_3","Party_4","Party_5","Party_6","Party_7","Party_8","Party_10","Party_11","Party_12","Party_14","Party_15","Party_16","Party_17","Party_18","Party_19","Party_22","Party_23","Party_25","Party_26","Party_27","Party_28","Party_30","Party_41","Protocol","PrecID"
"57.58.31",57,58,31,4,0,18,0,65,3,0,8,16,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,104,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758031
"57.58.32",57,58,32,6,0,6,0,40,2,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,18,0,0,65,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758032
"57.58.33",57,58,33,5,0,13,0,64,3,0,11,16,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,301,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758033
"57.58.34",57,58,34,23,0,30,1,142,1,0,31,14,1,0,1,0,0,0,0,1,1,0,1,1,51,1,0,253,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758034
"57.58.35",57,58,35,16,0,21,1,136,1,0,11,17,0,0,2,0,0,0,0,1,0,0,0,3,14,0,0,348,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758035
"57.58.36",57,58,36,8,0,22,1,212,6,2,3,13,0,0,0,0,0,0,0,2,0,0,0,1,44,1,0,295,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758036
"57.58.37",57,58,37,3,0,12,1,103,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,85,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758037
"57.58.38",57,58,38,1,0,6,0,76,2,0,1,5,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,80,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758038
"57.58.39",57,58,39,1,0,10,0,24,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,44,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758039
"57.58.40",57,58,40,9,0,15,0,81,1,0,4,3,0,0,0,0,0,0,0,10,0,0,0,2,12,0,0,372,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758040
"57.58.41",57,58,41,1,0,13,0,17,4,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,358,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758041
"57.58.42",57,58,42,10,0,28,1,245,1,1,23,21,0,2,2,0,1,0,0,4,2,0,0,3,32,1,0,300,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758042
"57.58.43",57,58,43,7,0,15,1,205,0,0,7,23,1,0,0,0,0,0,1,0,0,0,0,5,27,0,0,289,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758043
"57.58.44",57,58,44,14,0,15,0,217,1,0,6,15,0,0,0,0,0,0,0,4,0,0,0,9,16,0,0,191,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758044
"57.58.45",57,58,45,8,0,27,0,162,6,0,13,25,0,0,1,0,1,0,0,0,0,0,0,2,49,1,0,342,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758045
"57.58.46",57,58,46,4,0,7,0,134,3,1,26,18,1,0,0,0,0,0,1,5,0,0,0,1,23,1,1,184,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758046
"57.58.47",57,58,47,8,0,17,0,182,2,0,10,16,1,0,0,1,1,0,0,2,0,1,0,5,14,0,2,189,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758047
"57.58.48",57,58,48,14,1,6,2,226,4,0,4,13,0,0,0,0,1,1,0,11,0,0,1,1,11,0,0,205,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758048
"57.58.49",57,58,49,22,0,9,0,222,7,0,10,12,1,0,0,1,0,0,3,10,0,0,0,7,17,0,0,289,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758049
"57.58.50",57,58,50,14,0,8,0,243,1,1,9,12,0,0,0,0,1,0,1,6,0,1,0,2,30,0,0,193,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758050
"57.58.51",57,58,51,15,0,12,2,227,1,1,3,11,1,0,0,0,1,0,0,10,0,0,0,1,5,0,0,166,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758051
"57.58.52",57,58,52,6,0,6,0,106,1,0,3,9,0,0,1,0,0,0,0,4,0,0,0,0,8,0,0,148,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758052
"57.58.53",57,58,53,6,0,1,0,112,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,0,74,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758053
"57.58.54",57,58,54,5,1,10,0,66,2,0,5,4,0,0,0,0,0,2,0,2,0,0,0,1,14,0,0,45,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758054
"57.58.55",57,58,55,11,0,3,0,129,1,0,4,4,0,0,1,1,0,0,0,6,0,0,0,1,8,0,0,132,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758055
"57.58.56",57,58,56,15,0,7,0,164,5,2,7,11,0,0,0,0,0,4,3,3,0,0,0,1,28,0,0,141,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758056
"57.58.57",57,58,57,0,0,8,0,64,2,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,56,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758057
"57.58.58",57,58,58,2,0,2,0,35,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,32,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758058
"57.58.59",57,58,59,8,0,22,1,148,1,0,10,11,0,0,1,1,1,1,0,2,0,0,0,7,22,0,0,214,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758059
"57.58.60",57,58,60,15,1,21,0,181,2,1,11,16,1,0,0,0,0,0,0,12,0,0,0,3,27,1,1,234,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758060
"57.58.61",57,58,61,19,0,28,0,188,12,0,13,15,0,0,0,0,0,0,0,6,0,0,0,2,23,0,1,345,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758061
"57.58.62",57,58,62,8,0,12,0,190,3,1,31,16,0,0,0,0,0,0,0,0,2,0,0,3,22,0,0,137,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758062
"57.58.63",57,58,63,5,0,2,0,134,2,0,21,9,0,0,2,0,0,1,1,0,0,0,0,0,22,0,0,123,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758063
"57.58.64",57,58,64,1,0,2,0,99,1,0,1,14,0,1,1,0,0,0,0,1,0,0,0,0,7,0,1,97,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758064
"57.58.65",57,58,65,19,0,9,0,191,0,0,17,10,0,0,0,0,1,0,0,2,0,0,0,2,12,0,0,185,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758065
"57.58.66",57,58,66,4,0,15,1,137,2,1,11,7,0,0,1,0,0,2,0,1,0,0,0,2,13,1,1,231,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758066
"57.58.67",57,58,67,5,0,7,2,161,8,0,4,12,0,1,0,0,0,0,0,3,0,0,0,5,22,0,0,95,"<U+10DD><U+10E5><U+10DB><U+10D8>",5758067
"58.43.01",58,43,1,23,2,31,1,139,9,0,28,10,1,1,0,0,1,0,4,3,0,0,1,6,23,0,0,371,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843001
"58.43.02",58,43,2,41,0,38,0,125,10,0,38,19,0,0,0,0,1,1,0,14,1,0,0,8,14,0,0,427,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843002
"58.43.03",58,43,3,5,0,8,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,37,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843003
"58.43.04",58,43,4,2,0,10,0,24,2,0,15,4,1,0,0,0,0,0,0,0,0,1,0,8,6,0,0,128,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843004
"58.43.05",58,43,5,1,0,20,0,7,3,0,13,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,48,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843005
"58.43.06",58,43,6,5,0,5,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,39,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843006
"58.43.07",58,43,7,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843007
"58.43.08",58,43,8,7,0,19,0,26,0,0,9,3,0,0,0,0,0,0,0,1,0,0,0,1,6,0,1,59,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843008
"58.43.09",58,43,9,10,0,15,0,19,1,0,16,3,0,0,1,0,0,0,0,6,0,0,0,6,9,0,0,62,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843009
"58.43.10",58,43,10,4,1,5,0,35,3,0,21,6,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,67,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843010
"58.43.11",58,43,11,3,1,7,0,13,0,0,16,1,0,0,1,0,0,0,0,5,0,0,0,5,4,0,0,157,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843011
"58.43.12",58,43,12,1,1,1,0,20,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,30,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843012
"58.43.13",58,43,13,1,0,2,0,14,3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,5,7,0,0,36,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843013
"58.43.14",58,43,14,2,0,3,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,42,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843014
"58.43.15",58,43,15,22,0,30,42,3,2,0,33,7,0,0,1,0,0,0,0,3,0,0,0,2,3,0,0,119,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843015
"58.43.16",58,43,16,7,0,4,0,36,0,0,13,5,0,0,1,0,0,0,0,5,0,0,0,2,2,0,0,210,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843016
"58.43.17",58,43,17,7,0,11,1,78,2,1,24,11,0,0,0,0,0,0,0,6,0,1,0,4,7,0,0,103,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843017
"58.43.18",58,43,18,0,1,5,0,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843018
"58.43.19",58,43,19,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,45,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843019
"58.43.20",58,43,20,1,0,11,1,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,42,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843020
"58.43.21",58,43,21,0,0,3,0,22,1,0,6,1,0,0,0,0,0,0,1,1,0,0,0,4,3,0,0,55,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843021
"58.43.22",58,43,22,2,0,10,0,9,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,52,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843022
"58.43.23",58,43,23,5,0,6,0,11,0,0,7,4,0,0,0,0,0,0,0,8,0,0,0,1,3,0,0,46,"<U+10DD><U+10E5><U+10DB><U+10D8>",5843023
"58.44.01",58,44,1,4,0,2,0,29,2,0,0,8,0,0,1,0,0,0,1,2,0,0,0,1,3,0,0,138,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844001
"58.44.02",58,44,2,11,0,2,0,28,2,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844002
"58.44.03",58,44,3,14,0,7,0,52,1,0,20,8,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,215,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844003
"58.44.04",58,44,4,7,0,5,0,46,2,2,16,17,0,0,1,0,0,0,3,15,0,0,1,0,2,0,0,208,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844004
"58.44.05",58,44,5,10,0,10,0,22,0,0,13,11,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,155,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844005
"58.44.06",58,44,6,3,0,4,0,16,4,0,9,6,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,81,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844006
"58.44.07",58,44,7,6,0,7,0,21,2,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,78,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844007
"58.44.08",58,44,8,3,0,5,0,15,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,74,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844008
"58.44.09",58,44,9,3,0,0,0,14,2,0,12,6,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,64,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844009
"58.44.10",58,44,10,1,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844010
"58.44.11",58,44,11,9,2,7,0,23,2,0,3,4,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,74,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844011
"58.44.12",58,44,12,10,0,3,2,37,1,0,15,1,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,91,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844012
"58.44.13",58,44,13,5,0,13,0,18,2,0,14,2,0,0,0,0,0,0,2,3,0,0,0,1,2,0,0,122,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844013
"58.44.14",58,44,14,6,0,7,0,11,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,52,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844014
"58.44.15",58,44,15,29,0,10,0,78,2,0,16,14,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,193,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844015
"58.44.16",58,44,16,5,0,2,0,10,1,0,10,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,41,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844016
"58.44.17",58,44,17,4,0,1,0,25,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,49,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844017
"58.44.18",58,44,18,1,0,3,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844018
"58.44.19",58,44,19,20,1,9,1,80,3,0,32,25,0,0,0,0,0,1,0,3,1,0,0,5,11,1,0,244,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844019
"58.44.20",58,44,20,8,0,2,0,29,1,0,13,6,0,0,0,0,0,0,0,10,0,0,0,0,5,0,1,107,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844020
"58.44.21",58,44,21,1,0,1,2,48,2,2,40,4,0,0,0,0,0,0,1,4,0,0,0,2,4,1,0,157,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844021
"58.44.22",58,44,22,8,0,1,0,23,2,0,7,2,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,68,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844022
"58.44.23",58,44,23,2,0,6,0,35,0,0,22,1,0,3,0,0,0,1,0,4,0,0,0,0,2,0,0,77,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844023
"58.44.24",58,44,24,11,0,9,0,59,1,0,6,10,1,0,0,0,0,0,0,2,0,0,1,6,6,0,0,107,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844024
"58.44.25",58,44,25,4,1,1,0,34,1,1,8,3,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,82,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844025
"58.44.26",58,44,26,12,0,4,2,27,1,0,2,7,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,60,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844026
"58.44.27",58,44,27,13,0,8,1,73,1,0,25,11,0,0,1,0,1,0,1,13,1,0,0,0,7,1,0,184,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844027
"58.44.28",58,44,28,9,0,11,0,100,5,1,10,20,0,0,0,0,0,0,0,7,0,0,0,5,9,0,1,170,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844028
"58.44.29",58,44,29,10,0,3,0,48,5,1,7,11,0,0,1,0,0,0,0,4,0,0,0,0,8,0,1,71,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844029
"58.44.30",58,44,30,20,0,4,0,24,3,0,8,8,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,109,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844030
"58.44.31",58,44,31,8,0,7,0,50,2,0,26,8,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,80,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844031
"58.44.32",58,44,32,19,0,3,0,43,6,0,6,5,1,0,0,0,0,0,1,4,0,0,0,1,3,0,0,195,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844032
"58.44.33",58,44,33,1,0,5,0,23,2,0,4,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,87,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844033
"58.44.34",58,44,34,1,0,5,0,18,1,0,1,1,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,48,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844034
"58.44.35",58,44,35,4,0,2,0,11,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,50,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844035
"58.44.36",58,44,36,2,0,2,0,10,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,25,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844036
"58.44.37",58,44,37,12,0,13,0,65,2,0,20,11,0,1,0,0,0,0,0,8,0,0,0,2,8,0,0,198,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844037
"58.44.38",58,44,38,14,0,11,1,39,3,1,15,13,0,0,0,0,0,0,0,4,1,0,0,2,10,0,0,193,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844038
"58.44.39",58,44,39,7,0,6,0,35,1,0,4,5,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0,118,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844039
"58.44.40",58,44,40,9,0,8,0,34,3,0,5,3,0,0,0,0,0,0,0,2,1,0,0,0,7,0,0,143,"<U+10DD><U+10E5><U+10DB><U+10D8>",5844040
"58.45.01",58,45,1,16,0,25,0,55,8,0,30,14,0,0,0,0,0,0,0,12,0,0,0,3,11,0,0,219,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845001
"58.45.02",58,45,2,16,0,7,0,35,1,0,8,2,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,94,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845002
"58.45.03",58,45,3,11,0,4,0,37,1,0,15,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,47,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845003
"58.45.04",58,45,4,8,0,4,0,9,1,0,4,3,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,102,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845004
"58.45.05",58,45,5,6,1,18,0,27,3,0,2,2,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,114,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845005
"58.45.06",58,45,6,10,0,14,0,48,5,0,14,13,0,0,0,0,1,0,0,6,0,0,0,1,9,1,0,153,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845006
"58.45.07",58,45,7,4,0,2,0,16,8,0,2,3,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,33,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845007
"58.45.08",58,45,8,5,0,4,0,32,6,0,9,5,0,0,0,0,0,0,0,1,1,2,0,1,4,0,0,100,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845008
"58.45.09",58,45,9,1,0,6,0,4,1,0,5,2,0,0,0,0,0,1,1,3,0,0,0,1,1,0,0,20,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845009
"58.45.10",58,45,10,13,1,8,0,8,2,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,34,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845010
"58.45.11",58,45,11,10,0,13,0,25,4,0,8,7,0,0,0,0,0,1,2,2,0,0,0,4,5,0,0,104,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845011
"58.45.12",58,45,12,12,0,3,1,39,6,0,2,4,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,35,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845012
"58.45.13",58,45,13,5,0,8,0,45,4,0,4,9,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,50,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845013
"58.45.14",58,45,14,4,0,6,0,34,18,0,4,3,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,63,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845014
"58.45.15",58,45,15,3,0,6,1,13,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845015
"58.45.16",58,45,16,8,0,7,0,29,5,1,7,7,0,0,1,0,0,0,0,2,0,0,1,0,7,0,0,98,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845016
"58.45.17",58,45,17,25,0,29,0,55,14,0,3,14,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,119,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845017
"58.45.18",58,45,18,15,1,42,0,108,6,0,9,10,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,184,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845018
"58.45.19",58,45,19,4,0,6,0,20,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845019
"58.45.20",58,45,20,9,0,8,0,56,13,0,31,12,1,0,1,1,0,0,0,1,0,0,0,0,13,1,0,99,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845020
"58.45.21",58,45,21,3,0,2,0,2,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845021
"58.45.22",58,45,22,1,0,5,0,36,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,54,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845022
"58.45.23",58,45,23,11,0,22,0,38,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845023
"58.45.24",58,45,24,14,0,15,0,32,5,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,71,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845024
"58.45.25",58,45,25,26,0,24,0,92,23,2,37,10,1,0,0,1,0,13,1,32,0,0,0,8,15,0,0,193,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845025
"58.45.26",58,45,26,3,0,12,0,10,10,0,16,2,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,45,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845026
"58.45.27",58,45,27,3,0,4,0,15,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,74,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845027
"58.45.28",58,45,28,10,0,8,1,44,2,0,3,10,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,61,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845028
"58.45.29",58,45,29,8,0,7,0,127,4,0,10,24,0,0,0,0,0,0,0,5,0,0,0,1,31,0,0,125,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845029
"58.45.30",58,45,30,6,0,11,0,18,18,0,15,6,0,0,0,0,0,0,0,2,0,0,0,3,8,0,0,62,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845030
"58.45.31",58,45,31,11,0,17,0,63,6,0,10,7,0,0,1,1,0,0,0,0,0,0,1,14,9,0,0,214,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845031
"58.45.32",58,45,32,0,0,2,0,11,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,40,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845032
"58.45.33",58,45,33,7,0,3,0,9,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,36,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845033
"58.45.34",58,45,34,3,0,10,0,39,10,0,22,4,0,0,0,0,0,1,1,2,0,0,0,1,10,0,0,68,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845034
"58.45.35",58,45,35,5,0,8,0,22,2,0,8,1,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,52,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845035
"58.45.36",58,45,36,1,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845036
"58.45.37",58,45,37,12,0,21,0,46,19,0,46,11,0,0,0,0,1,0,0,11,0,0,0,2,15,1,1,208,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845037
"58.45.38",58,45,38,2,0,5,0,9,3,0,11,3,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,19,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845038
"58.45.39",58,45,39,8,0,3,0,8,3,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,26,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845039
"58.45.40",58,45,40,5,0,4,0,7,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,12,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845040
"58.45.41",58,45,41,4,0,3,0,3,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,20,"<U+10DD><U+10E5><U+10DB><U+10D8>",5845041
"58.46.01",58,46,1,58,2,35,3,63,10,1,60,12,0,1,1,0,1,0,0,16,0,0,0,19,17,0,0,386,"<U+10DD><U+10E5><U+10DB><U+10D8>",5846001
"58.46.02",58,46,2,10,0,4,1,14,3,0,9,9,0,0,0,0,0,0,0,3,0,0,0,4,2,0,0,50,"<U+10DD><U+10E5><U+10DB><U+10D8>",5846002
"58.46.03",58,46,3,2,0,9,0,30,10,0,23,2,0,0,0,0,0,0,0,3,0,0,0,4,2,0,0,76,"<U+10DD><U+10E5><U+10DB><U+10D8>",5846003
"58.46.04",58,46,4,0,0,6,0,11,0,0,3,4,0,0,1,0,0,0,0,6,0,0,1,3,4,0,0,46,"<U+10DD><U+10E5><U+10DB><U+10D8>",5846004
"58.46.05",58,46,5,13,0,10,1,12,4,0,7,6,0,0,0,1,0,0,0,1,0,0,0,3,2,0,1,74,"<U+10DD><U+10E5><U+10DB><U+10D8>",5846005
"58.46.06",58,46,6,0,0,2,0,12,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,55,"<U+10DD><U+10E5><U+10DB><U+10D8>",5846006
